dataset	analysis	pool_or_direction	endpoint	model	repeat	fold	feature	standardized_coefficient	selected_regularization
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	1	4	max_homopolymer	0.00823467415075491	10.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	1	4	weighted_pairs	0.031749057883110984	10.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	2	0	candidate_pairs	-0.010314175739965226	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	2	0	gc_deviation_from_0p5	0.0033492584727830167	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	2	0	longest_stem	0.0024401267607878497	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	2	0	max_homopolymer	0.0066068702890359765	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	2	0	weighted_pairs	-0.006701754738536823	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	2	1	candidate_pairs	-0.010791460751819205	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	2	1	gc_deviation_from_0p5	0.0037880546581166574	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	2	1	longest_stem	0.003720033929490922	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	2	1	max_homopolymer	0.005517619060310994	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	2	1	weighted_pairs	-0.00738378383406891	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	2	2	candidate_pairs	-0.04081126421240093	10.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	2	2	gc_deviation_from_0p5	0.0027631752289744623	10.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	2	2	longest_stem	0.0007959193263413682	10.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	2	2	max_homopolymer	0.006755678734631507	10.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	2	2	weighted_pairs	0.021223487483250852	10.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	2	3	candidate_pairs	-0.010328913477708682	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	2	3	gc_deviation_from_0p5	0.004018725283423275	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	2	3	longest_stem	0.0025168288379701313	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	2	3	max_homopolymer	0.0061742110080096535	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	2	3	weighted_pairs	-0.007288042983283884	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	2	4	candidate_pairs	-0.01566695683606678	100.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	2	4	gc_deviation_from_0p5	0.004220705699252452	100.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	2	4	longest_stem	0.004951320565204875	100.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	2	4	max_homopolymer	0.008250486856259355	100.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	2	4	weighted_pairs	-0.004245948849329109	100.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	3	0	candidate_pairs	-0.04630244013619745	10.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	3	0	gc_deviation_from_0p5	0.002921227798847352	10.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	3	0	longest_stem	0.00039633963409587336	10.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	3	0	max_homopolymer	0.007036905362179588	10.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	3	0	weighted_pairs	0.029447795155587025	10.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	3	1	candidate_pairs	-0.021353002293099693	100.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	3	1	gc_deviation_from_0p5	0.0017465438885191351	100.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	3	1	longest_stem	0.0035216978656130325	100.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	3	1	max_homopolymer	0.0066834597930039335	100.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	3	1	weighted_pairs	0.0011243632935693257	100.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	3	2	candidate_pairs	-0.04339282431460654	10.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	3	2	gc_deviation_from_0p5	0.005724129264457368	10.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	3	2	longest_stem	0.00331816474848589	10.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	3	2	max_homopolymer	0.007322803486094725	10.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	3	2	weighted_pairs	0.02722752797992241	10.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	3	3	candidate_pairs	-0.011280759154612496	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	3	3	gc_deviation_from_0p5	0.0037102711868327643	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	3	3	longest_stem	0.0026725736064162455	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	3	3	max_homopolymer	0.005456988295546868	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	3	3	weighted_pairs	-0.008688431280415134	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	3	4	candidate_pairs	-0.014183691398565379	100.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	3	4	gc_deviation_from_0p5	0.005237270809644572	100.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	3	4	longest_stem	0.00312607428643933	100.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	3	4	max_homopolymer	0.007897073736944942	100.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	3	4	weighted_pairs	-0.005691199286479045	100.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	4	0	candidate_pairs	-0.010681690181559888	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	4	0	gc_deviation_from_0p5	0.0046338496213838	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	4	0	longest_stem	0.0029836751160766417	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	4	0	max_homopolymer	0.007038211003035947	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	4	0	weighted_pairs	-0.007839279956880206	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	4	1	candidate_pairs	-0.009448103692755101	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	4	1	gc_deviation_from_0p5	0.0020408167969730336	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	4	1	longest_stem	0.0021878473516540615	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	4	1	max_homopolymer	0.006640451960532741	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	4	1	weighted_pairs	-0.0077113553832321505	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	4	2	candidate_pairs	-0.009364677578354188	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	4	2	gc_deviation_from_0p5	0.0025244652389343554	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	4	2	longest_stem	0.0011488587246521907	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	4	2	max_homopolymer	0.005521008035016853	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	4	2	weighted_pairs	-0.006921683847956345	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	4	3	candidate_pairs	-0.011638264628367838	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	4	3	gc_deviation_from_0p5	0.0056206074551267676	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	4	3	longest_stem	0.0037026524538319497	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	4	3	max_homopolymer	0.0058780834890125346	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	4	3	weighted_pairs	-0.008039196380561603	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	4	4	candidate_pairs	-0.06056419988475808	10.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	4	4	gc_deviation_from_0p5	0.0028798381555066614	10.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	4	4	longest_stem	0.0009362963350015106	10.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	4	4	max_homopolymer	0.007725207118508417	10.0
DT4DDS	selection_continuous_oof	Twist_GCall	day7_vs_day0_log2fc_plus1	D2_assay_calibrated	4	4	weighted_pairs	0.04333507034321958	10.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D0_composition	0	0	gc_deviation_from_0p5	-0.017140268157108538	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D0_composition	0	0	max_homopolymer	-0.010401827347249088	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D0_composition	0	1	gc_deviation_from_0p5	-0.018059016113212693	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D0_composition	0	1	max_homopolymer	-0.005325791065673567	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D0_composition	0	2	gc_deviation_from_0p5	-0.00700652359054199	10000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D0_composition	0	2	max_homopolymer	-0.004386434750183055	10000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D0_composition	0	3	gc_deviation_from_0p5	-0.014111198121673304	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D0_composition	0	3	max_homopolymer	-0.00862922429527241	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D0_composition	0	4	gc_deviation_from_0p5	-0.01789468234121941	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D0_composition	0	4	max_homopolymer	-0.005611655802299695	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D0_composition	1	0	gc_deviation_from_0p5	-0.009346128627331692	10000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D0_composition	1	0	max_homopolymer	-0.004911422761908666	10000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D0_composition	1	1	gc_deviation_from_0p5	-0.016979172915882298	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D0_composition	1	1	max_homopolymer	-0.006419543171646457	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D0_composition	1	2	gc_deviation_from_0p5	-0.0075368532291553185	10000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D0_composition	1	2	max_homopolymer	-0.004786299071321913	10000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D0_composition	1	3	gc_deviation_from_0p5	-0.007313841821805424	10000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D0_composition	1	3	max_homopolymer	-0.0031758017514045547	10000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D0_composition	1	4	gc_deviation_from_0p5	-0.01881285587778221	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D0_composition	1	4	max_homopolymer	-0.008794644709141899	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D0_composition	2	0	gc_deviation_from_0p5	-0.012530136868506729	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D0_composition	2	0	max_homopolymer	-0.007159924928349697	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D0_composition	2	1	gc_deviation_from_0p5	-0.018192199662324278	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D0_composition	2	1	max_homopolymer	-0.011280454044336839	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D0_composition	2	2	gc_deviation_from_0p5	-0.008814023463129808	10000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D0_composition	2	2	max_homopolymer	-0.004140358526034146	10000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D0_composition	2	3	gc_deviation_from_0p5	-0.01900922194895096	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D0_composition	2	3	max_homopolymer	-0.004146796098990095	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D0_composition	2	4	gc_deviation_from_0p5	-0.014102185977844694	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D0_composition	2	4	max_homopolymer	-0.007949108198623883	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D0_composition	3	0	gc_deviation_from_0p5	-0.007277035117260947	10000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D0_composition	3	0	max_homopolymer	-0.0036676316888739776	10000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D0_composition	3	1	gc_deviation_from_0p5	-0.017551682592690878	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D0_composition	3	1	max_homopolymer	-0.008798379422012162	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D0_composition	3	2	gc_deviation_from_0p5	-0.01926923274333295	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D0_composition	3	2	max_homopolymer	-0.006852946968451042	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D0_composition	3	3	gc_deviation_from_0p5	-0.006982976544567575	10000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D0_composition	3	3	max_homopolymer	-0.004488845603852537	10000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D0_composition	3	4	gc_deviation_from_0p5	-0.01714369966216299	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D0_composition	3	4	max_homopolymer	-0.007696326877719047	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D0_composition	4	0	gc_deviation_from_0p5	-0.01600144631215485	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D0_composition	4	0	max_homopolymer	-0.0009365779948734709	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D0_composition	4	1	gc_deviation_from_0p5	-0.007264756234099946	10000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D0_composition	4	1	max_homopolymer	-0.00391069830104338	10000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D0_composition	4	2	gc_deviation_from_0p5	-0.019771117008583628	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D0_composition	4	2	max_homopolymer	-0.012365587579888482	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D0_composition	4	3	gc_deviation_from_0p5	-0.016203823572453417	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D0_composition	4	3	max_homopolymer	-0.013427760572389176	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D0_composition	4	4	gc_deviation_from_0p5	-0.014685618179972262	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D0_composition	4	4	max_homopolymer	-0.0041246236280920315	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D1_structural_rules	0	0	candidate_pairs	-0.011819684354335969	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D1_structural_rules	0	0	gc_deviation_from_0p5	-0.015561234183001173	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D1_structural_rules	0	0	longest_stem	-0.003712706342011513	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D1_structural_rules	0	0	max_homopolymer	-0.010883802342653296	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D1_structural_rules	0	1	candidate_pairs	-0.012789825831463793	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D1_structural_rules	0	1	gc_deviation_from_0p5	-0.0164649363453852	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D1_structural_rules	0	1	longest_stem	-0.001184167838901406	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D1_structural_rules	0	1	max_homopolymer	-0.005940617972211529	1000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D1_structural_rules	0	2	candidate_pairs	-0.007183082025001075	10000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D1_structural_rules	0	2	gc_deviation_from_0p5	-0.006420502211003106	10000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D1_structural_rules	0	2	longest_stem	-0.0038648966359850906	10000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D1_structural_rules	0	2	max_homopolymer	-0.004525296492095701	10000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D1_structural_rules	0	3	candidate_pairs	-0.007872450012469974	10000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D1_structural_rules	0	3	gc_deviation_from_0p5	-0.007185449065293081	10000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D1_structural_rules	0	3	longest_stem	-0.003915961545860406	10000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D1_structural_rules	0	3	max_homopolymer	-0.005052089995288197	10000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D1_structural_rules	0	4	candidate_pairs	-0.004659853158832877	10000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D1_structural_rules	0	4	gc_deviation_from_0p5	-0.00941578214528278	10000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D1_structural_rules	0	4	longest_stem	-0.002484952442428381	10000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D1_structural_rules	0	4	max_homopolymer	-0.003486663756308906	10000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D1_structural_rules	1	0	candidate_pairs	-0.007009573227261233	10000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D1_structural_rules	1	0	gc_deviation_from_0p5	-0.008860089393060228	10000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D1_structural_rules	1	0	longest_stem	-0.00238886152077908	10000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D1_structural_rules	1	0	max_homopolymer	-0.005061576958971538	10000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D1_structural_rules	1	1	candidate_pairs	-0.006497416079024615	10000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D1_structural_rules	1	1	gc_deviation_from_0p5	-0.008761413591109069	10000.0
DT4DDS	selection_continuous_oof	Twist_GCall	mean_log2_cpm_plus1	D1_structural_rules	1	1	longest_stem	-0.004780948324190093	10000.0
